_time,id,ACTION,LOCATION,GATE
"""2018-12-12T09:01:00.000Z""",3cf510ad.b9398,ENTER Security Lane,SEC-LANE-5,
"""2018-08-27T15:09:00.000Z""",e656a7ee.ed5ad8,LEAVE Security Check,SEC-POS-2,
"""2018-08-27T15:05:00.000Z""",e656a7ee.ed5ad8,ENTER Security Check,SEC-POS-2,
"""2018-08-27T14:49:00.000Z""",e656a7ee.ed5ad8,ENTER Security Lane,SEC-LANE-5,
"""2018-10-25T07:32:00.000Z""",cc2ad64c.f22998,LEAVE Security Check,SEC-POS-2,
"""2018-10-25T07:26:00.000Z""",cc2ad64c.f22998,ENTER Security Check,SEC-POS-2,
"""2018-10-25T07:02:00.000Z""",cc2ad64c.f22998,ENTER Security Lane,SEC-LANE-5,
"""2018-03-02T10:10:00.000Z""",b44ae363.8488e,LEAVE Security Check,SEC-POS-2,
"""2018-03-02T10:04:00.000Z""",b44ae363.8488e,ENTER Security Check,SEC-POS-2,
"""2018-03-02T09:40:00.000Z""",b44ae363.8488e,ENTER Security Lane,SEC-LANE-5,
"""2018-03-18T17:26:00.000Z""",cb059dc2.e4b97,LEAVE Security Check,SEC-POS-2,
"""2018-03-18T17:20:00.000Z""",cb059dc2.e4b97,ENTER Security Check,SEC-POS-2,
"""2018-03-18T16:56:00.000Z""",cb059dc2.e4b97,ENTER Security Lane,SEC-LANE-5,
"""2018-07-22T12:11:00.000Z""",5cd5a085.19322,LEAVE Security Check,SEC-POS-2,
"""2018-07-22T12:09:00.000Z""",5cd5a085.19322,ENTER Security Check,SEC-POS-2,
"""2018-07-22T12:01:00.000Z""",5cd5a085.19322,ENTER Security Lane,SEC-LANE-5,
"""2018-07-29T08:28:00.000Z""",cdd5986f.645738,LEAVE Security Check,SEC-POS-2,
"""2018-07-29T08:22:00.000Z""",cdd5986f.645738,ENTER Security Check,SEC-POS-2,
"""2018-07-29T07:58:00.000Z""",cdd5986f.645738,ENTER Security Lane,SEC-LANE-5,
"""2018-05-18T17:44:00.000Z""",99f3c251.6b26c,LEAVE Security Check,SEC-POS-2,
"""2018-05-18T17:38:00.000Z""",99f3c251.6b26c,ENTER Security Check,SEC-POS-2,
"""2018-05-18T17:14:00.000Z""",99f3c251.6b26c,ENTER Security Lane,SEC-LANE-5,
"""2018-05-18T17:15:00.000Z""",cdde15fc.40e918,LEAVE Security Check,SEC-POS-2,
"""2018-05-18T17:09:00.000Z""",cdde15fc.40e918,ENTER Security Check,SEC-POS-2,
"""2018-05-18T16:45:00.000Z""",cdde15fc.40e918,ENTER Security Lane,SEC-LANE-5,
"""2018-11-19T05:30:00.000Z""",9a4a0e3d.39e25,LEAVE Security Check,SEC-POS-2,
"""2018-11-19T05:26:00.000Z""",9a4a0e3d.39e25,ENTER Security Check,SEC-POS-2,
"""2018-11-19T05:10:00.000Z""",9a4a0e3d.39e25,ENTER Security Lane,SEC-LANE-5,
"""2018-11-04T11:50:00.000Z""",4dd9e6fb.cb2048,LEAVE Security Check,SEC-POS-2,
"""2018-11-04T11:48:00.000Z""",4dd9e6fb.cb2048,ENTER Security Check,SEC-POS-2,
"""2018-11-04T11:40:00.000Z""",4dd9e6fb.cb2048,ENTER Security Lane,SEC-LANE-5,
"""2018-06-17T05:55:00.000Z""",fea2aa53.83d728,LEAVE Security Check,SEC-POS-2,
"""2018-06-17T05:51:00.000Z""",fea2aa53.83d728,ENTER Security Check,SEC-POS-2,
"""2018-06-17T05:35:00.000Z""",fea2aa53.83d728,ENTER Security Lane,SEC-LANE-5,
"""2018-09-05T15:09:00.000Z""",c34769d7.e81088,LEAVE Security Check,SEC-POS-2,
"""2018-09-05T15:05:00.000Z""",c34769d7.e81088,ENTER Security Check,SEC-POS-2,
"""2018-09-05T14:49:00.000Z""",c34769d7.e81088,ENTER Security Lane,SEC-LANE-5,
"""2018-11-29T18:25:00.000Z""",6b9827c9.44afa8,LEAVE Security Check,SEC-POS-2,
"""2018-11-29T18:19:00.000Z""",6b9827c9.44afa8,ENTER Security Check,SEC-POS-2,
"""2018-11-29T17:55:00.000Z""",6b9827c9.44afa8,ENTER Security Lane,SEC-LANE-5,
"""2018-09-10T08:15:00.000Z""",3bbbf34e.7ca4fc,LEAVE Security Check,SEC-POS-2,
"""2018-09-10T08:09:00.000Z""",3bbbf34e.7ca4fc,ENTER Security Check,SEC-POS-2,
"""2018-09-10T07:45:00.000Z""",3bbbf34e.7ca4fc,ENTER Security Lane,SEC-LANE-5,
"""2018-08-09T09:46:00.000Z""",67eb5fd9.01b11,LEAVE Security Check,SEC-POS-2,
"""2018-08-09T09:44:00.000Z""",67eb5fd9.01b11,ENTER Security Check,SEC-POS-2,
"""2018-08-09T09:36:00.000Z""",67eb5fd9.01b11,ENTER Security Lane,SEC-LANE-5,
"""2018-05-09T08:36:00.000Z""",9ac7d3a.fd7173,LEAVE Security Check,SEC-POS-2,
"""2018-05-09T08:30:00.000Z""",9ac7d3a.fd7173,ENTER Security Check,SEC-POS-2,
"""2018-05-09T08:06:00.000Z""",9ac7d3a.fd7173,ENTER Security Lane,SEC-LANE-5,
"""2018-10-12T07:37:00.000Z""",edd43886.ea9408,LEAVE Security Check,SEC-POS-2,
"""2018-10-12T07:31:00.000Z""",edd43886.ea9408,ENTER Security Check,SEC-POS-2,
"""2018-10-12T07:07:00.000Z""",edd43886.ea9408,ENTER Security Lane,SEC-LANE-5,
"""2018-04-02T12:38:00.000Z""",5cd8a30d.021bdc,LEAVE Security Check,SEC-POS-2,
"""2018-04-02T12:34:00.000Z""",5cd8a30d.021bdc,ENTER Security Check,SEC-POS-2,
"""2018-04-02T12:18:00.000Z""",5cd8a30d.021bdc,ENTER Security Lane,SEC-LANE-5,
"""2018-10-18T13:49:00.000Z""",da3a649e.3b7848,LEAVE Security Check,SEC-POS-2,
"""2018-10-18T13:45:00.000Z""",da3a649e.3b7848,ENTER Security Check,SEC-POS-2,
"""2018-10-18T13:29:00.000Z""",da3a649e.3b7848,ENTER Security Lane,SEC-LANE-5,
"""2018-04-21T14:14:00.000Z""",cdfe1668.32a148,LEAVE Security Check,SEC-POS-2,
"""2018-04-21T14:10:00.000Z""",cdfe1668.32a148,ENTER Security Check,SEC-POS-2,
"""2018-04-21T13:54:00.000Z""",cdfe1668.32a148,ENTER Security Lane,SEC-LANE-5,
"""2018-12-28T10:22:00.000Z""",89879d7.257066,LEAVE Security Check,SEC-POS-2,
"""2018-12-28T10:20:00.000Z""",89879d7.257066,ENTER Security Check,SEC-POS-2,
"""2018-12-28T10:12:00.000Z""",89879d7.257066,ENTER Security Lane,SEC-LANE-5,
"""2018-06-25T16:28:00.000Z""",d17af64c.60ecd8,LEAVE Security Check,SEC-POS-2,
"""2018-06-25T16:22:00.000Z""",d17af64c.60ecd8,ENTER Security Check,SEC-POS-2,
"""2018-06-25T15:58:00.000Z""",d17af64c.60ecd8,ENTER Security Lane,SEC-LANE-5,
"""2018-08-29T12:18:00.000Z""",3467840a.e2961c,LEAVE Security Check,SEC-POS-2,
"""2018-08-29T12:16:00.000Z""",3467840a.e2961c,ENTER Security Check,SEC-POS-2,
"""2018-08-29T12:08:00.000Z""",3467840a.e2961c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-22T13:35:00.000Z""",6797fa76.38e1f4,LEAVE Security Check,SEC-POS-2,
"""2018-04-22T13:31:00.000Z""",6797fa76.38e1f4,ENTER Security Check,SEC-POS-2,
"""2018-04-22T13:15:00.000Z""",6797fa76.38e1f4,ENTER Security Lane,SEC-LANE-5,
"""2018-02-04T16:22:00.000Z""",acded757.922b28,LEAVE Security Check,SEC-POS-2,
"""2018-02-04T16:18:00.000Z""",acded757.922b28,ENTER Security Check,SEC-POS-2,
"""2018-02-04T16:02:00.000Z""",acded757.922b28,ENTER Security Lane,SEC-LANE-5,
"""2018-03-10T12:39:00.000Z""",6d622832.5e8188,LEAVE Security Check,SEC-POS-2,
"""2018-03-10T12:37:00.000Z""",6d622832.5e8188,ENTER Security Check,SEC-POS-2,
"""2018-03-10T12:29:00.000Z""",6d622832.5e8188,ENTER Security Lane,SEC-LANE-5,
"""2018-08-21T17:51:00.000Z""",1ce1068d.36f7e9,LEAVE Security Check,SEC-POS-2,
"""2018-08-21T17:45:00.000Z""",1ce1068d.36f7e9,ENTER Security Check,SEC-POS-2,
"""2018-08-21T17:21:00.000Z""",1ce1068d.36f7e9,ENTER Security Lane,SEC-LANE-5,
"""2018-07-15T08:48:00.000Z""",4f27b0c3.871f,LEAVE Security Check,SEC-POS-2,
"""2018-07-15T08:42:00.000Z""",4f27b0c3.871f,ENTER Security Check,SEC-POS-2,
"""2018-07-15T08:18:00.000Z""",4f27b0c3.871f,ENTER Security Lane,SEC-LANE-5,
"""2018-12-06T11:04:00.000Z""",4e9875eb.cffe0c,LEAVE Security Check,SEC-POS-2,
"""2018-12-06T11:02:00.000Z""",4e9875eb.cffe0c,ENTER Security Check,SEC-POS-2,
"""2018-12-06T10:54:00.000Z""",4e9875eb.cffe0c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-28T09:44:00.000Z""",c98de582.de6818,LEAVE Security Check,SEC-POS-2,
"""2018-04-28T09:42:00.000Z""",c98de582.de6818,ENTER Security Check,SEC-POS-2,
"""2018-04-28T09:34:00.000Z""",c98de582.de6818,ENTER Security Lane,SEC-LANE-5,
"""2018-05-27T04:27:00.000Z""",a1b647be.6711f8,LEAVE Security Check,SEC-POS-2,
"""2018-05-27T04:23:00.000Z""",a1b647be.6711f8,ENTER Security Check,SEC-POS-2,
"""2018-05-27T04:07:00.000Z""",a1b647be.6711f8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-06T04:46:00.000Z""",e7d581df.c5a93,LEAVE Security Check,SEC-POS-2,
"""2018-07-06T04:42:00.000Z""",e7d581df.c5a93,ENTER Security Check,SEC-POS-2,
"""2018-07-06T04:26:00.000Z""",e7d581df.c5a93,ENTER Security Lane,SEC-LANE-5,
"""2018-06-08T05:39:00.000Z""",50da6a1d.1f93a4,LEAVE Security Check,SEC-POS-2,
"""2018-06-08T05:35:00.000Z""",50da6a1d.1f93a4,ENTER Security Check,SEC-POS-2,
"""2018-06-08T05:19:00.000Z""",50da6a1d.1f93a4,ENTER Security Lane,SEC-LANE-5,
"""2018-06-04T04:44:00.000Z""",9af9e01b.c2438,LEAVE Security Check,SEC-POS-2,
"""2018-06-04T04:40:00.000Z""",9af9e01b.c2438,ENTER Security Check,SEC-POS-2,
"""2018-06-04T04:24:00.000Z""",9af9e01b.c2438,ENTER Security Lane,SEC-LANE-5,
"""2018-09-18T10:06:00.000Z""",ba3ec994.7ed978,LEAVE Security Check,SEC-POS-2,
"""2018-09-18T10:04:00.000Z""",ba3ec994.7ed978,ENTER Security Check,SEC-POS-2,
"""2018-09-18T09:56:00.000Z""",ba3ec994.7ed978,ENTER Security Lane,SEC-LANE-5,
"""2018-11-05T17:55:00.000Z""",92c0975d.685658,LEAVE Security Check,SEC-POS-2,
"""2018-11-05T17:49:00.000Z""",92c0975d.685658,ENTER Security Check,SEC-POS-2,
"""2018-11-05T17:25:00.000Z""",92c0975d.685658,ENTER Security Lane,SEC-LANE-5,
"""2018-10-01T04:23:00.000Z""",67e137dd.e0b658,LEAVE Security Check,SEC-POS-2,
"""2018-10-01T04:19:00.000Z""",67e137dd.e0b658,ENTER Security Check,SEC-POS-2,
"""2018-10-01T04:03:00.000Z""",67e137dd.e0b658,ENTER Security Lane,SEC-LANE-5,
"""2018-04-04T17:32:00.000Z""",6321ef13.799ca,LEAVE Security Check,SEC-POS-2,
"""2018-04-04T17:26:00.000Z""",6321ef13.799ca,ENTER Security Check,SEC-POS-2,
"""2018-04-04T17:02:00.000Z""",6321ef13.799ca,ENTER Security Lane,SEC-LANE-5,
"""2018-12-04T19:17:00.000Z""",80c0be9.5a2c84,LEAVE Security Check,SEC-POS-2,
"""2018-12-04T19:11:00.000Z""",80c0be9.5a2c84,ENTER Security Check,SEC-POS-2,
"""2018-12-04T18:47:00.000Z""",80c0be9.5a2c84,ENTER Security Lane,SEC-LANE-5,
"""2018-04-10T06:22:00.000Z""",c9003995.adae08,LEAVE Security Check,SEC-POS-2,
"""2018-04-10T06:18:00.000Z""",c9003995.adae08,ENTER Security Check,SEC-POS-2,
"""2018-04-10T06:02:00.000Z""",c9003995.adae08,ENTER Security Lane,SEC-LANE-5,
"""2018-02-23T10:00:00.000Z""",f257436c.f1296,LEAVE Security Check,SEC-POS-2,
"""2018-02-23T09:54:00.000Z""",f257436c.f1296,ENTER Security Check,SEC-POS-2,
"""2018-02-23T09:30:00.000Z""",f257436c.f1296,ENTER Security Lane,SEC-LANE-5,
"""2018-04-28T14:42:00.000Z""",2656c369.8087cc,LEAVE Security Check,SEC-POS-2,
"""2018-04-28T14:38:00.000Z""",2656c369.8087cc,ENTER Security Check,SEC-POS-2,
"""2018-04-28T14:22:00.000Z""",2656c369.8087cc,ENTER Security Lane,SEC-LANE-5,
"""2018-11-12T16:07:00.000Z""",6237ba28.3f0424,LEAVE Security Check,SEC-POS-2,
"""2018-11-12T16:03:00.000Z""",6237ba28.3f0424,ENTER Security Check,SEC-POS-2,
"""2018-11-12T15:47:00.000Z""",6237ba28.3f0424,ENTER Security Lane,SEC-LANE-5,
"""2018-04-17T15:01:00.000Z""",516f45e1.778e1c,LEAVE Security Check,SEC-POS-2,
"""2018-04-17T14:57:00.000Z""",516f45e1.778e1c,ENTER Security Check,SEC-POS-2,
"""2018-04-17T14:41:00.000Z""",516f45e1.778e1c,ENTER Security Lane,SEC-LANE-5,
"""2018-07-08T14:51:00.000Z""",5600e285.ee99bc,LEAVE Security Check,SEC-POS-2,
"""2018-07-08T14:47:00.000Z""",5600e285.ee99bc,ENTER Security Check,SEC-POS-2,
"""2018-07-08T14:31:00.000Z""",5600e285.ee99bc,ENTER Security Lane,SEC-LANE-5,
"""2018-02-28T10:51:00.000Z""",815ac38.218a14,LEAVE Security Check,SEC-POS-2,
"""2018-02-28T10:45:00.000Z""",815ac38.218a14,ENTER Security Check,SEC-POS-2,
"""2018-02-28T10:21:00.000Z""",815ac38.218a14,ENTER Security Lane,SEC-LANE-5,
"""2018-04-30T09:18:00.000Z""",4db45857.4be818,LEAVE Security Check,SEC-POS-2,
"""2018-04-30T09:16:00.000Z""",4db45857.4be818,ENTER Security Check,SEC-POS-2,
"""2018-04-30T09:08:00.000Z""",4db45857.4be818,ENTER Security Lane,SEC-LANE-5,
"""2018-06-01T16:35:00.000Z""",e37ef2ed.ebf9c,LEAVE Security Check,SEC-POS-2,
"""2018-06-01T16:29:00.000Z""",e37ef2ed.ebf9c,ENTER Security Check,SEC-POS-2,
"""2018-06-01T16:05:00.000Z""",e37ef2ed.ebf9c,ENTER Security Lane,SEC-LANE-5,
"""2018-03-05T11:36:00.000Z""",2a0f8b5f.bc88d4,LEAVE Security Check,SEC-POS-2,
"""2018-03-05T11:34:00.000Z""",2a0f8b5f.bc88d4,ENTER Security Check,SEC-POS-2,
"""2018-03-05T11:26:00.000Z""",2a0f8b5f.bc88d4,ENTER Security Lane,SEC-LANE-5,
"""2018-05-01T10:08:00.000Z""",247994b0.f0675c,LEAVE Security Check,SEC-POS-2,
"""2018-05-01T10:06:00.000Z""",247994b0.f0675c,ENTER Security Check,SEC-POS-2,
"""2018-05-01T09:58:00.000Z""",247994b0.f0675c,ENTER Security Lane,SEC-LANE-5,
"""2018-12-17T09:19:00.000Z""",697dff9f.a6ad5,LEAVE Security Check,SEC-POS-2,
"""2018-12-17T09:13:00.000Z""",697dff9f.a6ad5,ENTER Security Check,SEC-POS-2,
"""2018-12-17T08:49:00.000Z""",697dff9f.a6ad5,ENTER Security Lane,SEC-LANE-5,
"""2018-10-09T07:57:00.000Z""",9b305ab6.0a0818,LEAVE Security Check,SEC-POS-2,
"""2018-10-09T07:51:00.000Z""",9b305ab6.0a0818,ENTER Security Check,SEC-POS-2,
"""2018-10-09T07:27:00.000Z""",9b305ab6.0a0818,ENTER Security Lane,SEC-LANE-5,
"""2018-12-17T15:23:00.000Z""",f564f27e.8e0bb,LEAVE Security Check,SEC-POS-2,
"""2018-12-17T15:19:00.000Z""",f564f27e.8e0bb,ENTER Security Check,SEC-POS-2,
"""2018-12-17T15:03:00.000Z""",f564f27e.8e0bb,ENTER Security Lane,SEC-LANE-5,
"""2018-11-14T10:40:00.000Z""",560a6bf8.de6e24,LEAVE Security Check,SEC-POS-2,
"""2018-11-14T10:38:00.000Z""",560a6bf8.de6e24,ENTER Security Check,SEC-POS-2,
"""2018-11-14T10:30:00.000Z""",560a6bf8.de6e24,ENTER Security Lane,SEC-LANE-5,
"""2018-09-09T16:14:00.000Z""",1c2d5082.e1f15f,LEAVE Security Check,SEC-POS-2,
"""2018-09-09T16:08:00.000Z""",1c2d5082.e1f15f,ENTER Security Check,SEC-POS-2,
"""2018-09-09T15:44:00.000Z""",1c2d5082.e1f15f,ENTER Security Lane,SEC-LANE-5,
"""2018-11-09T07:16:00.000Z""",e7977c44.d9b5a,LEAVE Security Check,SEC-POS-2,
"""2018-11-09T07:12:00.000Z""",e7977c44.d9b5a,ENTER Security Check,SEC-POS-2,
"""2018-11-09T06:56:00.000Z""",e7977c44.d9b5a,ENTER Security Lane,SEC-LANE-5,
"""2018-08-19T09:50:00.000Z""",3c66c4f2.40f25c,LEAVE Security Check,SEC-POS-2,
"""2018-08-19T09:48:00.000Z""",3c66c4f2.40f25c,ENTER Security Check,SEC-POS-2,
"""2018-08-19T09:40:00.000Z""",3c66c4f2.40f25c,ENTER Security Lane,SEC-LANE-5,
"""2018-12-06T16:41:00.000Z""",ccd0e718.0c0728,LEAVE Security Check,SEC-POS-2,
"""2018-12-06T16:37:00.000Z""",ccd0e718.0c0728,ENTER Security Check,SEC-POS-2,
"""2018-12-06T16:21:00.000Z""",ccd0e718.0c0728,ENTER Security Lane,SEC-LANE-5,
"""2018-06-18T10:39:00.000Z""",7d78b0d.70f465,LEAVE Security Check,SEC-POS-2,
"""2018-06-18T10:37:00.000Z""",7d78b0d.70f465,ENTER Security Check,SEC-POS-2,
"""2018-06-18T10:29:00.000Z""",7d78b0d.70f465,ENTER Security Lane,SEC-LANE-5,
"""2018-02-13T18:06:00.000Z""",d5638f3e.462ee,LEAVE Security Check,SEC-POS-2,
"""2018-02-13T18:00:00.000Z""",d5638f3e.462ee,ENTER Security Check,SEC-POS-2,
"""2018-02-13T17:36:00.000Z""",d5638f3e.462ee,ENTER Security Lane,SEC-LANE-5,
"""2018-06-02T07:42:00.000Z""",259a56ad.d1623a,LEAVE Security Check,SEC-POS-2,
"""2018-06-02T07:36:00.000Z""",259a56ad.d1623a,ENTER Security Check,SEC-POS-2,
"""2018-06-02T07:12:00.000Z""",259a56ad.d1623a,ENTER Security Lane,SEC-LANE-5,
"""2018-09-28T16:16:00.000Z""",947ea189.c1bd2,LEAVE Security Check,SEC-POS-2,
"""2018-09-28T16:10:00.000Z""",947ea189.c1bd2,ENTER Security Check,SEC-POS-2,
"""2018-09-28T15:46:00.000Z""",947ea189.c1bd2,ENTER Security Lane,SEC-LANE-5,
"""2018-04-30T03:36:00.000Z""",67bc91f2.b0668,LEAVE Security Check,SEC-POS-2,
"""2018-04-30T03:32:00.000Z""",67bc91f2.b0668,ENTER Security Check,SEC-POS-2,
"""2018-04-30T03:16:00.000Z""",67bc91f2.b0668,ENTER Security Lane,SEC-LANE-5,
"""2018-06-22T16:04:00.000Z""",2eaf9944.2c1246,LEAVE Security Check,SEC-POS-2,
"""2018-06-22T15:58:00.000Z""",2eaf9944.2c1246,ENTER Security Check,SEC-POS-2,
"""2018-06-22T15:34:00.000Z""",2eaf9944.2c1246,ENTER Security Lane,SEC-LANE-5,
"""2018-05-24T08:12:00.000Z""",b0d6a5ea.740468,LEAVE Security Check,SEC-POS-2,
"""2018-05-24T08:06:00.000Z""",b0d6a5ea.740468,ENTER Security Check,SEC-POS-2,
"""2018-05-24T07:42:00.000Z""",b0d6a5ea.740468,ENTER Security Lane,SEC-LANE-5,
"""2018-03-10T11:16:00.000Z""",bc726a72.f57408,LEAVE Security Check,SEC-POS-2,
"""2018-03-10T11:10:00.000Z""",bc726a72.f57408,ENTER Security Check,SEC-POS-2,
"""2018-03-10T10:46:00.000Z""",bc726a72.f57408,ENTER Security Lane,SEC-LANE-5,
"""2018-12-20T07:20:00.000Z""",1f6521cb.ad55ce,LEAVE Security Check,SEC-POS-2,
"""2018-12-20T07:16:00.000Z""",1f6521cb.ad55ce,ENTER Security Check,SEC-POS-2,
"""2018-12-20T07:00:00.000Z""",1f6521cb.ad55ce,ENTER Security Lane,SEC-LANE-5,
"""2018-11-27T16:07:00.000Z""",4f8f2c25.8498f4,LEAVE Security Check,SEC-POS-2,
"""2018-11-27T16:03:00.000Z""",4f8f2c25.8498f4,ENTER Security Check,SEC-POS-2,
"""2018-11-27T15:47:00.000Z""",4f8f2c25.8498f4,ENTER Security Lane,SEC-LANE-5,
"""2018-05-21T14:20:00.000Z""",3763703d.1dfdb,LEAVE Security Check,SEC-POS-2,
"""2018-05-21T14:16:00.000Z""",3763703d.1dfdb,ENTER Security Check,SEC-POS-2,
"""2018-05-21T14:00:00.000Z""",3763703d.1dfdb,ENTER Security Lane,SEC-LANE-5,
"""2018-12-25T19:53:00.000Z""",609e6336.a71a5c,LEAVE Security Check,SEC-POS-2,
"""2018-12-25T19:47:00.000Z""",609e6336.a71a5c,ENTER Security Check,SEC-POS-2,
"""2018-12-25T19:23:00.000Z""",609e6336.a71a5c,ENTER Security Lane,SEC-LANE-5,
"""2018-09-04T09:19:00.000Z""",256efd6e.6b5622,LEAVE Security Check,SEC-POS-2,
"""2018-09-04T09:13:00.000Z""",256efd6e.6b5622,ENTER Security Check,SEC-POS-2,
"""2018-09-04T08:49:00.000Z""",256efd6e.6b5622,ENTER Security Lane,SEC-LANE-5,
"""2018-04-08T04:44:00.000Z""",3060cb9e.9e9954,LEAVE Security Check,SEC-POS-2,
"""2018-04-08T04:40:00.000Z""",3060cb9e.9e9954,ENTER Security Check,SEC-POS-2,
"""2018-04-08T04:24:00.000Z""",3060cb9e.9e9954,ENTER Security Lane,SEC-LANE-5,
"""2018-02-26T10:32:00.000Z""",c570e3e6.c038d,LEAVE Security Check,SEC-POS-2,
"""2018-02-26T10:30:00.000Z""",c570e3e6.c038d,ENTER Security Check,SEC-POS-2,
"""2018-02-26T10:22:00.000Z""",c570e3e6.c038d,ENTER Security Lane,SEC-LANE-5,
"""2018-06-23T04:37:00.000Z""",fc4e6c4f.e8d,LEAVE Security Check,SEC-POS-2,
"""2018-06-23T04:33:00.000Z""",fc4e6c4f.e8d,ENTER Security Check,SEC-POS-2,
"""2018-06-23T04:17:00.000Z""",fc4e6c4f.e8d,ENTER Security Lane,SEC-LANE-5,
"""2018-08-24T09:28:00.000Z""",6bf24a6.8ba03b4,LEAVE Security Check,SEC-POS-2,
"""2018-08-24T09:26:00.000Z""",6bf24a6.8ba03b4,ENTER Security Check,SEC-POS-2,
"""2018-08-24T09:18:00.000Z""",6bf24a6.8ba03b4,ENTER Security Lane,SEC-LANE-5,
"""2018-04-15T09:50:00.000Z""",a824f0c7.6ae19,LEAVE Security Check,SEC-POS-2,
"""2018-04-15T09:48:00.000Z""",a824f0c7.6ae19,ENTER Security Check,SEC-POS-2,
"""2018-04-15T09:40:00.000Z""",a824f0c7.6ae19,ENTER Security Lane,SEC-LANE-5,
"""2018-04-19T09:01:00.000Z""",1cd224eb.2221cb,LEAVE Security Check,SEC-POS-2,
"""2018-04-19T08:55:00.000Z""",1cd224eb.2221cb,ENTER Security Check,SEC-POS-2,
"""2018-04-19T08:31:00.000Z""",1cd224eb.2221cb,ENTER Security Lane,SEC-LANE-5,
"""2018-07-24T09:42:00.000Z""",68243e76.f6698,LEAVE Security Check,SEC-POS-2,
"""2018-07-24T09:40:00.000Z""",68243e76.f6698,ENTER Security Check,SEC-POS-2,
"""2018-07-24T09:32:00.000Z""",68243e76.f6698,ENTER Security Lane,SEC-LANE-5,
"""2018-07-09T15:06:00.000Z""",9e552a6b.2325f8,LEAVE Security Check,SEC-POS-2,
"""2018-07-09T15:02:00.000Z""",9e552a6b.2325f8,ENTER Security Check,SEC-POS-2,
"""2018-07-09T14:46:00.000Z""",9e552a6b.2325f8,ENTER Security Lane,SEC-LANE-5,
"""2018-05-04T07:11:00.000Z""",2fa625f6.d71e3a,LEAVE Security Check,SEC-POS-2,
"""2018-05-04T07:05:00.000Z""",2fa625f6.d71e3a,ENTER Security Check,SEC-POS-2,
"""2018-05-04T06:41:00.000Z""",2fa625f6.d71e3a,ENTER Security Lane,SEC-LANE-5,
"""2018-10-11T05:49:00.000Z""",ecac8afe.8dfd48,LEAVE Security Check,SEC-POS-2,
"""2018-10-11T05:45:00.000Z""",ecac8afe.8dfd48,ENTER Security Check,SEC-POS-2,
"""2018-10-11T05:29:00.000Z""",ecac8afe.8dfd48,ENTER Security Lane,SEC-LANE-5,
"""2018-05-18T09:45:00.000Z""",a7925bc3.f276c8,LEAVE Security Check,SEC-POS-2,
"""2018-05-18T09:39:00.000Z""",a7925bc3.f276c8,ENTER Security Check,SEC-POS-2,
"""2018-05-18T09:15:00.000Z""",a7925bc3.f276c8,ENTER Security Lane,SEC-LANE-5,
"""2018-08-22T16:48:00.000Z""",bb1e13ff.8e375,LEAVE Security Check,SEC-POS-2,
"""2018-08-22T16:42:00.000Z""",bb1e13ff.8e375,ENTER Security Check,SEC-POS-2,
"""2018-08-22T16:18:00.000Z""",bb1e13ff.8e375,ENTER Security Lane,SEC-LANE-5,
"""2018-08-05T13:25:00.000Z""",28a83bd7.9673e4,LEAVE Security Check,SEC-POS-2,
"""2018-08-05T13:21:00.000Z""",28a83bd7.9673e4,ENTER Security Check,SEC-POS-2,
"""2018-08-05T13:05:00.000Z""",28a83bd7.9673e4,ENTER Security Lane,SEC-LANE-5,
"""2018-07-07T10:17:00.000Z""",77d9c3f5.b42fac,LEAVE Security Check,SEC-POS-2,
"""2018-07-07T10:15:00.000Z""",77d9c3f5.b42fac,ENTER Security Check,SEC-POS-2,
"""2018-07-07T10:07:00.000Z""",77d9c3f5.b42fac,ENTER Security Lane,SEC-LANE-5,
"""2018-11-10T07:47:00.000Z""",b72650d3.31a5,LEAVE Security Check,SEC-POS-2,
"""2018-11-10T07:43:00.000Z""",b72650d3.31a5,ENTER Security Check,SEC-POS-2,
"""2018-11-10T07:27:00.000Z""",b72650d3.31a5,ENTER Security Lane,SEC-LANE-5,
"""2018-02-05T19:47:00.000Z""",22e0eb2f.640c64,LEAVE Security Check,SEC-POS-2,
"""2018-02-05T19:41:00.000Z""",22e0eb2f.640c64,ENTER Security Check,SEC-POS-2,
"""2018-02-05T19:17:00.000Z""",22e0eb2f.640c64,ENTER Security Lane,SEC-LANE-5,
"""2018-02-27T19:29:00.000Z""",7745f1ed.4e56d,LEAVE Security Check,SEC-POS-2,
"""2018-02-27T19:23:00.000Z""",7745f1ed.4e56d,ENTER Security Check,SEC-POS-2,
"""2018-02-27T18:59:00.000Z""",7745f1ed.4e56d,ENTER Security Lane,SEC-LANE-5,
"""2018-08-27T17:17:00.000Z""",93f2ca73.d4d968,LEAVE Security Check,SEC-POS-2,
"""2018-08-27T17:11:00.000Z""",93f2ca73.d4d968,ENTER Security Check,SEC-POS-2,
"""2018-08-27T16:47:00.000Z""",93f2ca73.d4d968,ENTER Security Lane,SEC-LANE-5,
"""2018-02-11T06:59:00.000Z""",edd69aa2.a89648,LEAVE Security Check,SEC-POS-2,
"""2018-02-11T06:55:00.000Z""",edd69aa2.a89648,ENTER Security Check,SEC-POS-2,
"""2018-02-11T06:39:00.000Z""",edd69aa2.a89648,ENTER Security Lane,SEC-LANE-5,
