_time,msg_id,STEP,LOCATION,GATE
"""2018-02-18T10:11:00.000Z""",1c26dda6.a706e2,LEAVE Check-In Area,Terminal 1,
"""2018-02-18T09:53:00.000Z""",1c26dda6.a706e2,ENTER Check-In Area,Terminal 1,
"""2018-12-13T14:34:00.000Z""",d9f8c6dd.a19f18,ENTER Departure Hall,Terminal 1,
"""2018-12-13T14:56:00.000Z""",d9f8c6dd.a19f18,LEAVE Check-In Area,Terminal 1,
"""2018-12-13T14:44:00.000Z""",d9f8c6dd.a19f18,ENTER Check-In Area,Terminal 1,
"""2018-08-12T14:51:00.000Z""",50802966.695fd8,ENTER Departure Hall,Terminal 1,
"""2018-08-12T15:07:00.000Z""",50802966.695fd8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-12T15:01:00.000Z""",50802966.695fd8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-06T10:46:00.000Z""",190dd58a.a099da,ENTER Departure Hall,Terminal 1,
"""2018-10-22T07:29:00.000Z""",69dc559a.61861c,ENTER Departure Hall,Terminal 1,
"""2018-10-22T07:59:00.000Z""",69dc559a.61861c,LEAVING Departure Hall,Terminal 1,
"""2018-08-30T15:42:00.000Z""",18ca7695.454ad9,ENTER Departure Hall,Terminal 1,
"""2018-08-30T16:06:00.000Z""",18ca7695.454ad9,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-30T15:57:00.000Z""",18ca7695.454ad9,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-06T08:38:00.000Z""",67bf547a.1e306c,ENTER Departure Hall,Terminal 1,
"""2018-12-26T08:49:00.000Z""",5a56b37.91c5d4c,ENTER Departure Hall,Terminal 1,
"""2018-04-23T15:05:00.000Z""",5fa0da88.1a21d4,ENTER Departure Hall,Terminal 1,
"""2018-04-23T15:35:00.000Z""",5fa0da88.1a21d4,LEAVING Departure Hall,Terminal 1,
"""2018-12-12T08:46:00.000Z""",3cf510ad.b9398,ENTER Departure Hall,Terminal 1,
"""2018-08-27T14:39:00.000Z""",e656a7ee.ed5ad8,ENTER Departure Hall,Terminal 1,
"""2018-10-25T06:14:00.000Z""",cc2ad64c.f22998,ENTER Departure Hall,Terminal 1,
"""2018-10-25T06:47:00.000Z""",cc2ad64c.f22998,LEAVE Check-In Area,Terminal 1,
"""2018-10-25T06:29:00.000Z""",cc2ad64c.f22998,ENTER Check-In Area,Terminal 1,
"""2018-03-02T08:52:00.000Z""",b44ae363.8488e,ENTER Departure Hall,Terminal 1,
"""2018-03-02T09:25:00.000Z""",b44ae363.8488e,LEAVE Check-In Area,Terminal 1,
"""2018-03-02T09:07:00.000Z""",b44ae363.8488e,ENTER Check-In Area,Terminal 1,
"""2018-03-18T16:08:00.000Z""",cb059dc2.e4b97,ENTER Departure Hall,Terminal 1,
"""2018-03-18T16:41:00.000Z""",cb059dc2.e4b97,LEAVE Check-In Area,Terminal 1,
"""2018-03-18T16:23:00.000Z""",cb059dc2.e4b97,ENTER Check-In Area,Terminal 1,
"""2018-07-22T11:48:00.000Z""",5cd5a085.19322,ENTER Departure Hall,Terminal 1,
"""2018-07-22T11:56:00.000Z""",5cd5a085.19322,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-22T11:53:00.000Z""",5cd5a085.19322,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-29T07:43:00.000Z""",cdd5986f.645738,ENTER Departure Hall,Terminal 1,
"""2018-05-18T16:35:00.000Z""",99f3c251.6b26c,ENTER Departure Hall,Terminal 1,
"""2018-05-18T16:59:00.000Z""",99f3c251.6b26c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-18T16:50:00.000Z""",99f3c251.6b26c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-18T16:30:00.000Z""",cdde15fc.40e918,ENTER Departure Hall,Terminal 1,
"""2018-11-19T04:38:00.000Z""",9a4a0e3d.39e25,ENTER Departure Hall,Terminal 1,
"""2018-11-19T05:00:00.000Z""",9a4a0e3d.39e25,LEAVE Check-In Area,Terminal 1,
"""2018-11-19T04:48:00.000Z""",9a4a0e3d.39e25,ENTER Check-In Area,Terminal 1,
"""2018-11-04T11:35:00.000Z""",4dd9e6fb.cb2048,ENTER Departure Hall,Terminal 1,
"""2018-06-17T05:25:00.000Z""",fea2aa53.83d728,ENTER Departure Hall,Terminal 1,
"""2018-09-05T14:39:00.000Z""",c34769d7.e81088,ENTER Departure Hall,Terminal 1,
"""2018-11-29T17:07:00.000Z""",6b9827c9.44afa8,ENTER Departure Hall,Terminal 1,
"""2018-11-29T17:40:00.000Z""",6b9827c9.44afa8,LEAVE Check-In Area,Terminal 1,
"""2018-11-29T17:22:00.000Z""",6b9827c9.44afa8,ENTER Check-In Area,Terminal 1,
"""2018-09-10T06:57:00.000Z""",3bbbf34e.7ca4fc,ENTER Departure Hall,Terminal 1,
"""2018-09-10T07:30:00.000Z""",3bbbf34e.7ca4fc,LEAVE Check-In Area,Terminal 1,
"""2018-09-10T07:12:00.000Z""",3bbbf34e.7ca4fc,ENTER Check-In Area,Terminal 1,
"""2018-08-09T09:20:00.000Z""",67eb5fd9.01b11,ENTER Departure Hall,Terminal 1,
"""2018-08-09T09:31:00.000Z""",67eb5fd9.01b11,LEAVE Check-In Area,Terminal 1,
"""2018-08-09T09:25:00.000Z""",67eb5fd9.01b11,ENTER Check-In Area,Terminal 1,
"""2018-04-17T13:36:00.000Z""",dc7280e9.aafcb,ENTER Departure Hall,Terminal 1,
"""2018-04-17T13:56:00.000Z""",dc7280e9.aafcb,LEAVING Departure Hall,Terminal 1,
"""2018-05-09T07:51:00.000Z""",9ac7d3a.fd7173,ENTER Departure Hall,Terminal 1,
"""2018-10-12T06:52:00.000Z""",edd43886.ea9408,ENTER Departure Hall,Terminal 1,
"""2018-04-02T12:08:00.000Z""",5cd8a30d.021bdc,ENTER Departure Hall,Terminal 1,
"""2018-10-18T12:57:00.000Z""",da3a649e.3b7848,ENTER Departure Hall,Terminal 1,
"""2018-10-18T13:19:00.000Z""",da3a649e.3b7848,LEAVE Check-In Area,Terminal 1,
"""2018-10-18T13:07:00.000Z""",da3a649e.3b7848,ENTER Check-In Area,Terminal 1,
"""2018-04-21T13:44:00.000Z""",cdfe1668.32a148,ENTER Departure Hall,Terminal 1,
"""2018-12-28T10:07:00.000Z""",89879d7.257066,ENTER Departure Hall,Terminal 1,
"""2018-06-06T06:34:00.000Z""",3521c8c.f887738,ENTER Departure Hall,Terminal 1,
"""2018-06-06T07:04:00.000Z""",3521c8c.f887738,LEAVING Departure Hall,Terminal 1,
"""2018-06-25T15:43:00.000Z""",d17af64c.60ecd8,ENTER Departure Hall,Terminal 1,
"""2018-12-01T07:23:00.000Z""",2bc3e1c1.8aef0e,ENTER Departure Hall,Terminal 1,
"""2018-12-01T07:53:00.000Z""",2bc3e1c1.8aef0e,LEAVING Departure Hall,Terminal 1,
"""2018-08-29T11:55:00.000Z""",3467840a.e2961c,ENTER Departure Hall,Terminal 1,
"""2018-08-29T12:03:00.000Z""",3467840a.e2961c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-29T12:00:00.000Z""",3467840a.e2961c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-27T18:07:00.000Z""",e1d3d431.299068,ENTER Departure Hall,Terminal 1,
"""2018-02-27T18:37:00.000Z""",e1d3d431.299068,LEAVING Departure Hall,Terminal 1,
"""2018-09-12T05:23:00.000Z""",823a68dc.187348,ENTER Departure Hall,Terminal 1,
"""2018-09-12T05:43:00.000Z""",823a68dc.187348,LEAVING Departure Hall,Terminal 1,
"""2018-04-22T13:05:00.000Z""",6797fa76.38e1f4,ENTER Departure Hall,Terminal 1,
"""2018-02-04T15:52:00.000Z""",acded757.922b28,ENTER Departure Hall,Terminal 1,
"""2018-03-10T12:13:00.000Z""",6d622832.5e8188,ENTER Departure Hall,Terminal 1,
"""2018-03-10T12:24:00.000Z""",6d622832.5e8188,LEAVE Check-In Area,Terminal 1,
"""2018-03-10T12:18:00.000Z""",6d622832.5e8188,ENTER Check-In Area,Terminal 1,
"""2018-08-21T16:42:00.000Z""",1ce1068d.36f7e9,ENTER Departure Hall,Terminal 1,
"""2018-08-21T17:06:00.000Z""",1ce1068d.36f7e9,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-21T16:57:00.000Z""",1ce1068d.36f7e9,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-15T07:39:00.000Z""",4f27b0c3.871f,ENTER Departure Hall,Terminal 1,
"""2018-07-15T08:03:00.000Z""",4f27b0c3.871f,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-15T07:54:00.000Z""",4f27b0c3.871f,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-06T10:49:00.000Z""",4e9875eb.cffe0c,ENTER Departure Hall,Terminal 1,
"""2018-04-28T09:18:00.000Z""",c98de582.de6818,ENTER Departure Hall,Terminal 1,
"""2018-04-28T09:29:00.000Z""",c98de582.de6818,LEAVE Check-In Area,Terminal 1,
"""2018-04-28T09:23:00.000Z""",c98de582.de6818,ENTER Check-In Area,Terminal 1,
"""2018-05-27T03:35:00.000Z""",a1b647be.6711f8,ENTER Departure Hall,Terminal 1,
"""2018-05-27T03:57:00.000Z""",a1b647be.6711f8,LEAVE Check-In Area,Terminal 1,
"""2018-05-27T03:45:00.000Z""",a1b647be.6711f8,ENTER Check-In Area,Terminal 1,
"""2018-07-06T03:54:00.000Z""",e7d581df.c5a93,ENTER Departure Hall,Terminal 1,
"""2018-07-06T04:16:00.000Z""",e7d581df.c5a93,LEAVE Check-In Area,Terminal 1,
"""2018-07-06T04:04:00.000Z""",e7d581df.c5a93,ENTER Check-In Area,Terminal 1,
"""2018-06-08T04:53:00.000Z""",50da6a1d.1f93a4,ENTER Departure Hall,Terminal 1,
"""2018-06-08T05:09:00.000Z""",50da6a1d.1f93a4,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-08T05:03:00.000Z""",50da6a1d.1f93a4,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-04T03:52:00.000Z""",9af9e01b.c2438,ENTER Departure Hall,Terminal 1,
"""2018-06-04T04:14:00.000Z""",9af9e01b.c2438,LEAVE Check-In Area,Terminal 1,
"""2018-06-04T04:02:00.000Z""",9af9e01b.c2438,ENTER Check-In Area,Terminal 1,
"""2018-09-18T09:40:00.000Z""",ba3ec994.7ed978,ENTER Departure Hall,Terminal 1,
"""2018-09-18T09:51:00.000Z""",ba3ec994.7ed978,LEAVE Check-In Area,Terminal 1,
"""2018-09-18T09:45:00.000Z""",ba3ec994.7ed978,ENTER Check-In Area,Terminal 1,
"""2018-07-07T16:57:00.000Z""",5e423978.dd7038,ENTER Departure Hall,Terminal 1,
"""2018-07-07T17:27:00.000Z""",5e423978.dd7038,LEAVING Departure Hall,Terminal 1,
"""2018-11-05T17:10:00.000Z""",92c0975d.685658,ENTER Departure Hall,Terminal 1,
"""2018-10-01T03:31:00.000Z""",67e137dd.e0b658,ENTER Departure Hall,Terminal 1,
"""2018-10-01T03:53:00.000Z""",67e137dd.e0b658,LEAVE Check-In Area,Terminal 1,
"""2018-10-01T03:41:00.000Z""",67e137dd.e0b658,ENTER Check-In Area,Terminal 1,
"""2018-04-04T16:47:00.000Z""",6321ef13.799ca,ENTER Departure Hall,Terminal 1,
"""2018-12-04T18:32:00.000Z""",80c0be9.5a2c84,ENTER Departure Hall,Terminal 1,
"""2018-04-10T05:30:00.000Z""",c9003995.adae08,ENTER Departure Hall,Terminal 1,
"""2018-04-10T05:52:00.000Z""",c9003995.adae08,LEAVE Check-In Area,Terminal 1,
"""2018-04-10T05:40:00.000Z""",c9003995.adae08,ENTER Check-In Area,Terminal 1,
"""2018-03-12T14:47:00.000Z""",594ff495.b1e64c,ENTER Departure Hall,Terminal 1,
"""2018-03-12T15:07:00.000Z""",594ff495.b1e64c,LEAVING Departure Hall,Terminal 1,
"""2018-12-06T14:01:00.000Z""",fd0c98a9.7e9478,ENTER Departure Hall,Terminal 1,
"""2018-12-06T14:21:00.000Z""",fd0c98a9.7e9478,LEAVING Departure Hall,Terminal 1,
"""2018-02-23T08:51:00.000Z""",f257436c.f1296,ENTER Departure Hall,Terminal 1,
"""2018-02-23T09:15:00.000Z""",f257436c.f1296,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-23T09:06:00.000Z""",f257436c.f1296,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-28T14:12:00.000Z""",2656c369.8087cc,ENTER Departure Hall,Terminal 1,
"""2018-11-12T15:37:00.000Z""",6237ba28.3f0424,ENTER Departure Hall,Terminal 1,
"""2018-04-17T14:09:00.000Z""",516f45e1.778e1c,ENTER Departure Hall,Terminal 1,
"""2018-04-17T14:31:00.000Z""",516f45e1.778e1c,LEAVE Check-In Area,Terminal 1,
"""2018-04-17T14:19:00.000Z""",516f45e1.778e1c,ENTER Check-In Area,Terminal 1,
"""2018-03-24T14:38:00.000Z""",6b2b250c.e1257c,ENTER Departure Hall,Terminal 1,
"""2018-03-24T14:58:00.000Z""",6b2b250c.e1257c,LEAVING Departure Hall,Terminal 1,
"""2018-07-08T14:05:00.000Z""",5600e285.ee99bc,ENTER Departure Hall,Terminal 1,
"""2018-07-08T14:21:00.000Z""",5600e285.ee99bc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-08T14:15:00.000Z""",5600e285.ee99bc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-28T09:42:00.000Z""",815ac38.218a14,ENTER Departure Hall,Terminal 1,
"""2018-02-28T10:06:00.000Z""",815ac38.218a14,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-28T09:57:00.000Z""",815ac38.218a14,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-30T09:03:00.000Z""",4db45857.4be818,ENTER Departure Hall,Terminal 1,
"""2018-06-01T15:50:00.000Z""",e37ef2ed.ebf9c,ENTER Departure Hall,Terminal 1,
"""2018-03-05T11:21:00.000Z""",2a0f8b5f.bc88d4,ENTER Departure Hall,Terminal 1,
"""2018-05-01T09:42:00.000Z""",247994b0.f0675c,ENTER Departure Hall,Terminal 1,
"""2018-05-01T09:53:00.000Z""",247994b0.f0675c,LEAVE Check-In Area,Terminal 1,
"""2018-05-01T09:47:00.000Z""",247994b0.f0675c,ENTER Check-In Area,Terminal 1,
"""2018-12-17T08:01:00.000Z""",697dff9f.a6ad5,ENTER Departure Hall,Terminal 1,
"""2018-12-17T08:34:00.000Z""",697dff9f.a6ad5,LEAVE Check-In Area,Terminal 1,
"""2018-12-17T08:16:00.000Z""",697dff9f.a6ad5,ENTER Check-In Area,Terminal 1,
"""2018-10-09T06:39:00.000Z""",9b305ab6.0a0818,ENTER Departure Hall,Terminal 1,
"""2018-10-09T07:12:00.000Z""",9b305ab6.0a0818,LEAVE Check-In Area,Terminal 1,
"""2018-10-09T06:54:00.000Z""",9b305ab6.0a0818,ENTER Check-In Area,Terminal 1,
"""2018-12-17T14:53:00.000Z""",f564f27e.8e0bb,ENTER Departure Hall,Terminal 1,
"""2018-11-14T10:14:00.000Z""",560a6bf8.de6e24,ENTER Departure Hall,Terminal 1,
"""2018-11-14T10:25:00.000Z""",560a6bf8.de6e24,LEAVE Check-In Area,Terminal 1,
"""2018-11-14T10:19:00.000Z""",560a6bf8.de6e24,ENTER Check-In Area,Terminal 1,
"""2018-09-09T15:05:00.000Z""",1c2d5082.e1f15f,ENTER Departure Hall,Terminal 1,
"""2018-09-09T15:29:00.000Z""",1c2d5082.e1f15f,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-09T15:20:00.000Z""",1c2d5082.e1f15f,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-09T06:46:00.000Z""",e7977c44.d9b5a,ENTER Departure Hall,Terminal 1,
"""2018-08-19T09:35:00.000Z""",3c66c4f2.40f25c,ENTER Departure Hall,Terminal 1,
"""2018-12-06T15:49:00.000Z""",ccd0e718.0c0728,ENTER Departure Hall,Terminal 1,
"""2018-12-06T16:11:00.000Z""",ccd0e718.0c0728,LEAVE Check-In Area,Terminal 1,
"""2018-12-06T15:59:00.000Z""",ccd0e718.0c0728,ENTER Check-In Area,Terminal 1,
"""2018-06-18T10:13:00.000Z""",7d78b0d.70f465,ENTER Departure Hall,Terminal 1,
"""2018-06-18T10:24:00.000Z""",7d78b0d.70f465,LEAVE Check-In Area,Terminal 1,
"""2018-06-18T10:18:00.000Z""",7d78b0d.70f465,ENTER Check-In Area,Terminal 1,
"""2018-02-13T17:21:00.000Z""",d5638f3e.462ee,ENTER Departure Hall,Terminal 1,
"""2018-06-02T06:57:00.000Z""",259a56ad.d1623a,ENTER Departure Hall,Terminal 1,
"""2018-09-28T15:31:00.000Z""",947ea189.c1bd2,ENTER Departure Hall,Terminal 1,
"""2018-04-30T03:06:00.000Z""",67bc91f2.b0668,ENTER Departure Hall,Terminal 1,
"""2018-06-22T15:19:00.000Z""",2eaf9944.2c1246,ENTER Departure Hall,Terminal 1,
"""2018-05-24T07:27:00.000Z""",b0d6a5ea.740468,ENTER Departure Hall,Terminal 1,
"""2018-03-10T10:31:00.000Z""",bc726a72.f57408,LEAVE Check-In Area,Terminal 1,
"""2018-03-10T09:58:00.000Z""",bc726a72.f57408,ENTER Departure Hall,Terminal 1,
"""2018-03-10T10:13:00.000Z""",bc726a72.f57408,ENTER Check-In Area,Terminal 1,
"""2018-12-20T06:28:00.000Z""",1f6521cb.ad55ce,ENTER Departure Hall,Terminal 1,
"""2018-12-20T06:50:00.000Z""",1f6521cb.ad55ce,LEAVE Check-In Area,Terminal 1,
"""2018-12-20T06:38:00.000Z""",1f6521cb.ad55ce,ENTER Check-In Area,Terminal 1,
"""2018-11-27T15:21:00.000Z""",4f8f2c25.8498f4,ENTER Departure Hall,Terminal 1,
"""2018-11-27T15:37:00.000Z""",4f8f2c25.8498f4,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-27T15:31:00.000Z""",4f8f2c25.8498f4,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-21T13:50:00.000Z""",3763703d.1dfdb,ENTER Departure Hall,Terminal 1,
"""2018-12-25T18:35:00.000Z""",609e6336.a71a5c,ENTER Departure Hall,Terminal 1,
"""2018-12-25T19:08:00.000Z""",609e6336.a71a5c,LEAVE Check-In Area,Terminal 1,
"""2018-12-25T18:50:00.000Z""",609e6336.a71a5c,ENTER Check-In Area,Terminal 1,
"""2018-04-02T04:45:00.000Z""",ccdce33d.bcf1c,ENTER Departure Hall,Terminal 1,
"""2018-04-02T05:05:00.000Z""",ccdce33d.bcf1c,LEAVING Departure Hall,Terminal 1,
"""2018-09-04T08:34:00.000Z""",256efd6e.6b5622,ENTER Departure Hall,Terminal 1,
"""2018-03-03T18:43:00.000Z""",5dcc45f7.74138c,ENTER Departure Hall,Terminal 1,
"""2018-03-03T19:13:00.000Z""",5dcc45f7.74138c,LEAVING Departure Hall,Terminal 1,
"""2018-04-08T03:58:00.000Z""",3060cb9e.9e9954,ENTER Departure Hall,Terminal 1,
"""2018-04-08T04:14:00.000Z""",3060cb9e.9e9954,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-08T04:08:00.000Z""",3060cb9e.9e9954,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-26T10:17:00.000Z""",c570e3e6.c038d,ENTER Departure Hall,Terminal 1,
"""2018-06-23T03:45:00.000Z""",fc4e6c4f.e8d,ENTER Departure Hall,Terminal 1,
"""2018-06-23T04:07:00.000Z""",fc4e6c4f.e8d,LEAVE Check-In Area,Terminal 1,
"""2018-06-23T03:55:00.000Z""",fc4e6c4f.e8d,ENTER Check-In Area,Terminal 1,
"""2018-08-24T09:02:00.000Z""",6bf24a6.8ba03b4,ENTER Departure Hall,Terminal 1,
"""2018-08-24T09:13:00.000Z""",6bf24a6.8ba03b4,LEAVE Check-In Area,Terminal 1,
"""2018-08-24T09:07:00.000Z""",6bf24a6.8ba03b4,ENTER Check-In Area,Terminal 1,
"""2018-04-15T09:24:00.000Z""",a824f0c7.6ae19,ENTER Departure Hall,Terminal 1,
"""2018-04-15T09:35:00.000Z""",a824f0c7.6ae19,LEAVE Check-In Area,Terminal 1,
"""2018-04-15T09:29:00.000Z""",a824f0c7.6ae19,ENTER Check-In Area,Terminal 1,
"""2018-04-19T07:43:00.000Z""",1cd224eb.2221cb,ENTER Departure Hall,Terminal 1,
"""2018-04-19T08:16:00.000Z""",1cd224eb.2221cb,LEAVE Check-In Area,Terminal 1,
"""2018-04-19T07:58:00.000Z""",1cd224eb.2221cb,ENTER Check-In Area,Terminal 1,
"""2018-05-26T04:29:00.000Z""",1e674126.1eacbf,ENTER Departure Hall,Terminal 1,
"""2018-05-26T04:49:00.000Z""",1e674126.1eacbf,LEAVING Departure Hall,Terminal 1,
"""2018-06-08T10:35:00.000Z""",48756a68.301704,ENTER Departure Hall,Terminal 1,
"""2018-06-08T10:45:00.000Z""",48756a68.301704,LEAVING Departure Hall,Terminal 1,
"""2018-07-24T09:19:00.000Z""",68243e76.f6698,ENTER Departure Hall,Terminal 1,
"""2018-07-24T09:27:00.000Z""",68243e76.f6698,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-24T09:24:00.000Z""",68243e76.f6698,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-22T07:25:00.000Z""",bfbbd535.edd178,ENTER Departure Hall,Terminal 1,
"""2018-12-22T07:55:00.000Z""",bfbbd535.edd178,LEAVING Departure Hall,Terminal 1,
"""2018-07-09T14:20:00.000Z""",9e552a6b.2325f8,ENTER Departure Hall,Terminal 1,
"""2018-07-09T14:36:00.000Z""",9e552a6b.2325f8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-09T14:30:00.000Z""",9e552a6b.2325f8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-07T06:15:00.000Z""",c00101c0.4f9c5,ENTER Departure Hall,Terminal 1,
"""2018-10-07T06:45:00.000Z""",c00101c0.4f9c5,LEAVING Departure Hall,Terminal 1,
"""2018-05-04T06:02:00.000Z""",2fa625f6.d71e3a,ENTER Departure Hall,Terminal 1,
"""2018-05-04T06:26:00.000Z""",2fa625f6.d71e3a,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-04T06:17:00.000Z""",2fa625f6.d71e3a,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-11T05:03:00.000Z""",ecac8afe.8dfd48,ENTER Departure Hall,Terminal 1,
"""2018-10-11T05:19:00.000Z""",ecac8afe.8dfd48,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-11T05:13:00.000Z""",ecac8afe.8dfd48,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-18T08:36:00.000Z""",a7925bc3.f276c8,ENTER Departure Hall,Terminal 1,
"""2018-05-18T09:00:00.000Z""",a7925bc3.f276c8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-18T08:51:00.000Z""",a7925bc3.f276c8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-22T16:03:00.000Z""",bb1e13ff.8e375,ENTER Departure Hall,Terminal 1,
"""2018-08-05T12:55:00.000Z""",28a83bd7.9673e4,ENTER Departure Hall,Terminal 1,
"""2018-07-07T10:02:00.000Z""",77d9c3f5.b42fac,ENTER Departure Hall,Terminal 1,
"""2018-11-10T06:55:00.000Z""",b72650d3.31a5,ENTER Departure Hall,Terminal 1,
"""2018-11-10T07:17:00.000Z""",b72650d3.31a5,LEAVE Check-In Area,Terminal 1,
"""2018-11-10T07:05:00.000Z""",b72650d3.31a5,ENTER Check-In Area,Terminal 1,
"""2018-02-05T18:29:00.000Z""",22e0eb2f.640c64,ENTER Departure Hall,Terminal 1,
"""2018-02-05T19:02:00.000Z""",22e0eb2f.640c64,LEAVE Check-In Area,Terminal 1,
"""2018-02-05T18:44:00.000Z""",22e0eb2f.640c64,ENTER Check-In Area,Terminal 1,
"""2018-02-27T18:20:00.000Z""",7745f1ed.4e56d,ENTER Departure Hall,Terminal 1,
"""2018-02-27T18:44:00.000Z""",7745f1ed.4e56d,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-27T18:35:00.000Z""",7745f1ed.4e56d,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-27T16:32:00.000Z""",93f2ca73.d4d968,ENTER Departure Hall,Terminal 1,
"""2018-02-11T06:13:00.000Z""",edd69aa2.a89648,ENTER Departure Hall,Terminal 1,
"""2018-02-11T06:29:00.000Z""",edd69aa2.a89648,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-11T06:23:00.000Z""",edd69aa2.a89648,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-24T15:57:00.000Z""",cb2d03d6.51376,ENTER Departure Hall,Terminal 1,
"""2018-10-01T03:19:00.000Z""",bc66882a.e2d618,ENTER Departure Hall,Terminal 1,
"""2018-09-09T16:16:00.000Z""",b75f3952.11bdf8,ENTER Departure Hall,Terminal 1,
"""2018-09-13T17:00:00.000Z""",c2200f48.52d52,ENTER Departure Hall,Terminal 1,
"""2018-12-21T05:26:00.000Z""",b5e43b46.5391e8,ENTER Departure Hall,Terminal 1,
"""2018-03-05T08:37:00.000Z""",ff436ddc.e90d3,ENTER Departure Hall,Terminal 1,
"""2018-03-26T08:54:00.000Z""",592dd7df.0d9e38,ENTER Departure Hall,Terminal 1,
"""2018-02-02T18:20:00.000Z""",993dae7e.c43b9,ENTER Departure Hall,Terminal 1,
"""2018-10-09T13:16:00.000Z""",166266ac.f5c129,ENTER Departure Hall,Terminal 1,
"""2018-10-09T13:38:00.000Z""",166266ac.f5c129,LEAVE Check-In Area,Terminal 1,
"""2018-10-09T13:26:00.000Z""",166266ac.f5c129,ENTER Check-In Area,Terminal 1,
"""2018-02-07T10:58:00.000Z""",250fdcd5.3a0a04,ENTER Departure Hall,Terminal 1,
"""2018-02-07T11:09:00.000Z""",250fdcd5.3a0a04,LEAVE Check-In Area,Terminal 1,
"""2018-02-07T11:03:00.000Z""",250fdcd5.3a0a04,ENTER Check-In Area,Terminal 1,
"""2018-12-01T18:08:00.000Z""",9be37ee1.a5614,ENTER Departure Hall,Terminal 1,
"""2018-12-01T18:41:00.000Z""",9be37ee1.a5614,LEAVE Check-In Area,Terminal 1,
"""2018-12-01T18:23:00.000Z""",9be37ee1.a5614,ENTER Check-In Area,Terminal 1,
"""2018-07-10T06:42:00.000Z""",7be111e8.34e4,ENTER Departure Hall,Terminal 1,
"""2018-08-08T05:10:00.000Z""",5daef790.8d65f8,ENTER Departure Hall,Terminal 1,
"""2018-12-25T05:07:00.000Z""",6a3af043.b52b7,ENTER Departure Hall,Terminal 1,
"""2018-12-25T05:29:00.000Z""",6a3af043.b52b7,LEAVE Check-In Area,Terminal 1,
"""2018-12-25T05:17:00.000Z""",6a3af043.b52b7,ENTER Check-In Area,Terminal 1,
"""2018-11-04T18:38:00.000Z""",82f42ce6.31307,ENTER Departure Hall,Terminal 1,
"""2018-11-04T19:11:00.000Z""",82f42ce6.31307,LEAVE Check-In Area,Terminal 1,
"""2018-11-04T18:53:00.000Z""",82f42ce6.31307,ENTER Check-In Area,Terminal 1,
"""2018-02-24T17:26:00.000Z""",b56e04d0.3c2a98,ENTER Departure Hall,Terminal 1,
"""2018-02-24T17:59:00.000Z""",b56e04d0.3c2a98,LEAVE Check-In Area,Terminal 1,
"""2018-02-24T17:41:00.000Z""",b56e04d0.3c2a98,ENTER Check-In Area,Terminal 1,
"""2018-05-14T07:36:00.000Z""",b2cea901.49e228,ENTER Departure Hall,Terminal 1,
"""2018-09-25T11:20:00.000Z""",50099928.1770a8,ENTER Departure Hall,Terminal 1,
"""2018-09-25T11:31:00.000Z""",50099928.1770a8,LEAVE Check-In Area,Terminal 1,
